99352.96629213484,59361.61797752809,131881.4157303371,507361.8539325843,942231.8089887641,-1259.168539325843,-129.1460674157303,2488.808988764045,5145.471910112359,4280.134831460674,247731.5797101449,78527.34782608696,96768.86956521739,164858.4637681159,204343.4927536232,-9083.68115942029,-527.4057971014493,998.3188405797101,784.4347826086956,376.2028985507246,30061.42696629214,17954.91011235955,41050.51685393258,67734.79775280898,82092.78651685393,-545.1460674157304,85.44943820224719,340.1685393258427,227.876404494382,106.9325842696629,46483.3768115942,35747.89855072464,58276.30434782609,75657.2463768116,85449.17391304347,-584.5072463768116,190.7536231884058,314.2898550724638,189.8550724637681,99.33333333333333,112667.3018867925,56161.82389937107,4181159.773584906,7356994.660377358,7039002.452830189,-9717.566037735849,1548.106918238994,43703.23270440252,2993.955974842767,-3277.459119496855,39659.71428571428,23504.95918367347,191899.4081632653,779922.2653061225,1167922,-1069.877551020408,16.79591836734694,8667.530612244898,11573.63265306122,4021.897959183673,68969.61016949153,28535.54237288135,124506.6610169491,182720.813559322,190123.2372881356,-6013.508474576272,662.6101694915254,1749.033898305085,344.7796610169491,17.54237288135593,44233.89795918368,21905.40816326531,53411.02040816326,94915.59183673469,107672.0612244898,-1751.551020408163,-41,1167.897959183673,453.530612244898,130.7142857142857,5132394404.810126,3458704.784810127,12523174331.82278,65534001152,-829495913.3544304,-7807.949367088608,829504192.3797468,0,29330503807.39241,95117109.3670886,6928626810.734178,65534001152,65534001152,-827838545.4177215,-542919.7974683545,828425092.8607595,0,0,4808678.224489796,9977590.653061224,117953044.4081633,119182235.5918367,120516053.0612245,1745.183673469388,2320461.673469388,70598.20408163265,4534.040816326531,-9084.734693877552,4912355.203389831,25690658.79661017,58895104.81355932,57684016.33898305,56994994.16949152,1812.949152542373,911698.9491525424,-43741.15254237288,-22072.40677966102,-7006.101694915254,1
99714.96629213484,59520.43820224719,132093.1123595505,508313.595505618,943609.0786516854,-1259.797752808989,-129.7977528089888,2493.887640449438,5163.314606741573,4290.359550561798,248020.9420289855,78625.92753623189,96923,165155.3043478261,204706.5942028986,-9082.652173913044,-523.4782608695652,1002.420289855072,794.231884057971,373.8115942028986,30275.43820224719,18075.68539325843,41354.65168539326,68283.26966292135,82858.94382022473,-550.2134831460675,81.71910112359551,344.1011235955056,229.4943820224719,105.2808988764045,46863.07246376811,35982.02898550725,58786.20289855073,76379.17391304347,86245.26086956522,-591,191.9855072463768,319.5507246376812,190.3623188405797,97.37681159420291,112548.1257861635,56263.62893081761,4255537.522012578,7513447.628930817,7166677.773584906,-9770.056603773584,1552.345911949686,45668.21383647799,2059.264150943396,-3403.471698113207,39791.10204081632,23564.81632653061,192643.3469387755,784524.5306122449,1176549.714285714,-1075.673469387755,17,8697.244897959185,11650.22448979592,4195.020408163266,69266.15254237287,28585.25423728814,124762.1355932203,183014.6610169492,190527.0169491525,-6058.610169491525,664.1186440677966,1753.372881355932,343.9830508474576,17.91525423728813,44310.71428571428,21911.4693877551,53379.32653061225,94818.32653061225,107625.3469387755,-1755.551020408163,-41.10204081632653,1165.428571428571,453.2857142857143,129.8571428571429,7547325537.253164,3446410.075949367,12523073717.55696,65534001152,-829495980.1392405,-7562.860759493671,829503535.607595,0,30933673690.43038,97455885.67088607,8507910292.658228,65534001152,65534001152,-827753229.5696203,-437955.3417721519,828425092.8607595,0,0,4807853.428571428,9945823.918367347,118076509.2244898,119420835.5918367,120823816.9795918,3824.265306122449,2285157.591836735,54115.91836734694,-58734.69387755102,-28181.71428571429,4914650.915254237,25696551.22033898,58960256.88135593,57979683.3220339,57149377.89830509,864.8135593220339,926417.779661017,-16853.01694915254,-23560.40677966102,-38073.15254237288,1
99791.74157303371,59581.08988764045,132374.1123595505,509283.1123595505,945116.415730337,-1260.561797752809,-129.0561797752809,2503.505617977528,5163.314606741573,4176.674157303371,248306.1014492754,78715.21739130435,97010.08695652174,165191.2173913044,204823.0289855072,-9119.188405797102,-529.2898550724638,1000.710144927536,791.5652173913044,380.1449275362319,30463.7191011236,18125.57303370786,41609.34831460674,68869.2808988764,83557.73033707865,-554.5056179775281,85.84269662921348,347.4044943820224,229.8651685393259,105.8426966292135,47232.13043478261,36250.21739130434,59216.04347826087,77005.53623188406,86962.26086956522,-598.6521739130435,191.3913043478261,320.0869565217391,194.7246376811594,98.84057971014492,112730.465408805,56293.07547169811,4231944.27672956,7481655.446540881,7176049.823899371,-9717,1553.503144654088,44058.69182389937,-4125.232704402516,-2375.610062893082,39764.30612244898,23534.20408163265,192216.2244897959,781611.4285714285,1168433.612244898,-1074.122448979592,16.83673469387755,8673.448979591836,11637.24489795918,4003.102040816327,68984.96610169491,28496.38983050847,124034.1186440678,182063.7457627119,189555.1525423729,-6010.220338983051,659.8813559322034,1739.745762711864,343.6610169491526,19.06779661016949,44178.91836734694,21850.9387755102,53165.14285714286,94464.42857142857,107203,-1749.163265306122,-41.24489795918367,1160.836734693878,453.1020408163265,127.0204081632653,7596026370.316456,3478309.063291139,12522844509.02532,65534001152,-829495644.392405,-7176.303797468355,829503102.0759493,0,30125269632.20253,96793830.27848101,6122942246.278481,65534001152,65534001152,-827986921.113924,-633406.4810126582,828521073.3164557,0,0,4819302.591836735,9988117.836734693,118256867.4285714,119304213.2244898,120852030.2040816,2773.591836734694,2319726.326530612,35422.04081632653,4468.081632653061,-36610.28571428572,4916005.474576271,25732478.77966102,59068394.91525424,57965785.01694915,57143675.3220339,1457.898305084746,920667.8305084746,-15902.03389830508,-8016.474576271186,14087.66101694915,1
66471.76404494382,41606.34831460674,88757.76404494382,313253.7640449438,563088.8651685393,-779.8314606741573,-75.37078651685393,1570.022471910112,2976.988764044944,2444.258426966292,159417.5942028986,55046.0579710145,67469.50724637682,111918,136698.5217391304,-5321.231884057971,-343.1884057971014,660.9710144927536,506.4782608695652,224,23711.48314606741,14764.15730337079,31775.61797752809,50703.39325842696,60956.76404494382,-394.2584269662921,63.10112359550562,245.9438202247191,161.1685393258427,74.14606741573034,35806.04347826087,28131.34782608696,43942.55072463768,56459.8115942029,63239,-416.1739130434783,126.7246376811594,225.7971014492754,131.0144927536232,65.8695652173913,73200.52201257861,40123.66666666666,2424895.327044025,4086644.433962264,4017918.383647799,-5830.666666666667,1054.547169811321,24069.1320754717,748.1761006289308,-1066.125786163522,28740.89795918367,18680.04081632653,132459.4285714286,459547.6530612245,613179.4285714285,-675.9183673469388,25.42857142857143,5561.061224489796,5585.959183673469,903.1836734693877,43681.86440677966,22330.10169491525,88057.15254237287,117212.8305084746,113400.1355932203,-3314.203389830509,501.2372881355932,1078.796610169491,59.8135593220339,-108.3220338983051,29684.89795918367,17239.9387755102,40825.5918367347,68561.02040816327,73957.18367346939,-986.734693877551,-14.16326530612245,842.8367346938776,249.6122448979592,27.75510204081633,3471596574.962025,3159031.898734177,10003726386.34177,65534001152,-829501059.8734177,-5651.177215189873,829506335.3544304,0,24276140773.67089,68594072.50632912,170183855.8481013,60688118578.22785,65534001152,-828388971.1392405,-127973.9746835443,17199702.53164557,817600627.8481013,0,4049690.795918367,9075848.102040816,116309962.4489796,117406569.3061225,118888654.6938775,2999.122448979592,2271052.857142857,64649.4693877551,0,-13502.69387755102,4165671.779661017,22984165.76271186,52716890.37288135,51480598.98305085,50539485.55932204,1893.779661016949,832709.4237288135,-12715.52542372881,-14353.15254237288,4137.830508474576,1
69498.04494382022,43300.96629213483,92641.3595505618,329773.6966292135,597765.0112359551,-822.9550561797753,-82.06741573033707,1654.629213483146,3156.258426966292,2567.629213483146,167316.0579710145,57176.17391304348,70168.26086956522,116790.4202898551,142898.0434782609,-5642.710144927536,-355.4347826086956,697.3333333333334,519.7391304347826,242.3623188405797,23834.59550561798,14804.37078651685,32157.75280898876,51447.29213483146,61884.78651685394,-399.0898876404494,63.31460674157304,251.7977528089888,163.6292134831461,75.58426966292134,36203.3768115942,28441.73913043478,44537.76811594203,57256.21739130434,64136.33333333334,-419.4927536231884,131.0579710144928,232.2463768115942,133.1739130434783,64.23188405797102,78724.03144654087,42157.4213836478,2614111.490566038,4418732.867924528,4290620.628930817,-6383.698113207547,1115.993710691824,26029.08805031447,1374.761006289308,-2116.710691823899,29206.79591836735,18889.42857142857,134777.6734693878,472123.7346938776,633125.2448979592,-694.3877551020408,25.28571428571428,5684.755102040816,5822.530612244898,986.1428571428571,44753.30508474576,22556.57627118644,89366.79661016949,119827.5084745763,116521.1694915254,-3425.694915254237,506.8474576271187,1105.71186440678,72.33898305084746,-111.4745762711864,30249.32653061224,17401.26530612245,41264.4081632653,69525.93877551021,75309.85714285714,-1018.142857142857,-14.61224489795918,854.3469387755102,258.8163265306122,33.12244897959184,4244590544.759494,3231291.784810127,10036798797.21519,65534001152,-829499678.886076,-5315.050632911392,829505617.9240507,0,25889784962.32911,71664882.73417722,238234504.6582279,62359152549.26582,65534001152,-828521073.3164557,-373257.417721519,10975785.62025316,0,0,4141828.897959184,9170742.102040816,116435521.6326531,117606568,119003269.2244898,2855.632653061225,2260675.857142857,13067.91836734694,-47920,62448.65306122449,4246200.389830508,23415119.74576271,53682461.62711865,52419743.11864407,51369733.42372882,1075.915254237288,850548.6779661017,-19853.5593220339,-17908.13559322034,-13451.1186440678,1
72279.70786516854,44801.50561797753,96281.77528089887,345233.9101123596,627490.3820224719,-864.8089887640449,-84.89887640449439,1729.730337078652,3302.550561797753,2672.775280898876,174422.2463768116,59167.14492753623,72596.57971014493,120992.5507246377,148362.884057971,-5921.927536231884,-373.4347826086956,722.6811594202899,544.0289855072464,259.2608695652174,24095.38202247191,14929.16853932584,32537.86516853933,52148.2808988764,62760.48314606742,-405.1348314606741,62.24719101123596,256.1348314606741,167.314606741573,75.73033707865169,36693.71014492754,28790.10144927536,45170.91304347826,58171.89855072464,65104.4347826087,-429.7246376811594,134.9130434782609,234.9710144927536,141.5507246376812,65.8695652173913,82425.94339622642,43775.48427672956,2780587.257861635,4725043.364779874,4557789.006289308,-6766.006289308176,1164.213836477987,27656.14465408805,-506.4088050314465,-755.8490566037735,29582.61224489796,19053,136755.8571428571,483179.7551020408,650407.8367346938,-707.7551020408164,24.83673469387755,5754.183673469388,6061.632653061224,1022.510204081633,45673.15254237288,22744.91525423729,90454.74576271187,121993.5423728814,119330.3389830509,-3528.728813559322,511.2203389830509,1128.135593220339,84.91525423728814,-101.406779661017,30759.51020408163,17553.95918367347,41695.14285714286,70411.14285714286,76467.73469387754,-1047.959183673469,-15.46938775510204,866.1632653061224,265.4489795918367,35.44897959183673,4309864639.113924,3283398.873417722,10045827140.97468,65534001152,-829498449.721519,-7671.873417721519,829505617.9240507,0,26737648482.63291,74528046.32911393,1068973022.481013,63134948342.27848,65534001152,-828265125.3670886,0,828601899.0379747,811628508.3544304,0,4216737.979591837,9284859.122448979,116710766.6938775,117753531.755102,119168636.8979592,3255.265306122449,2284508.244897959,13020.89795918367,21780.24489795918,4403.428571428572,4324512.847457627,23581058.40677966,54288133.35593221,52914172.06779661,51903542.30508474,1650.661016949153,850230.9152542372,-35688.47457627119,-35534.91525423729,-16653.35593220339,1
74757.66292134831,46162.38202247191,99563.68539325842,359414.9325842697,654691.6516853933,-892.3595505617977,-89.97752808988764,1805.292134831461,3499.404494382023,2693.943820224719,180694.7826086956,60903.15942028986,74738.50724637682,124903.4927536232,153628.6231884058,-6187.246376811594,-383.6376811594203,745.7391304347826,560.5652173913044,261.3768115942029,24420.48314606741,15112.05617977528,32971.06741573034,52957.20224719101,63678.62921348315,-410.6516853932584,63.34831460674157,261.1011235955056,171.5505617977528,74.32584269662921,37171.63768115942,29182.98550724638,45800.17391304348,58977.30434782609,65958.98550724638,-436.3478260869565,139.4927536231884,236.4057971014493,139.3333333333333,63.47826086956522,85965.74213836477,45246.79874213837,2907564.106918239,4944092.610062893,4785215.477987422,-7155.358490566037,1209.993710691824,29140.77987421384,-565.6100628930818,-1639.25786163522,29951.59183673469,19226.10204081633,138794.0408163265,494013.5918367347,667279.1428571428,-719.265306122449,25.3265306122449,5858.571428571428,6255.448979591837,1120.69387755102,46583.18644067796,22956.59322033898,91736.69491525424,124217.3220338983,121828.8644067797,-3622.593220338983,515.2542372881356,1150.474576271186,97.15254237288136,-100.7627118644068,31228.0612244898,17699.4693877551,42103.12244897959,71242.81632653061,77581.51020408163,-1072.34693877551,-16.3265306122449,875.7551020408164,272.8571428571428,39.32653061224489,6664033398.936708,3267380.582278481,10845949153.89874,65534001152,-829498329.164557,-7066.493670886076,829505789.1265823,0,26774471572.75949,77444120.60759494,318032123.5949367,63946576850.63291,65534001152,-828350441.4177215,-149770.9367088608,35036431.94936709,0,0,4271559.714285715,9336346.102040816,116869399.1836735,118023660.8979592,119501540.0816327,3015.816326530612,2270242.979591837,4419.428571428572,-42864.16326530612,-32092.89795918367,4387787.966101695,23887505.49152542,54952555.45762712,53476967.79661017,52503353.83050848,1932.135593220339,866012.3220338983,-1627.864406779661,-7776.338983050848,-3691.118644067797,1
75033.14606741573,46404.56179775281,100530.5617977528,363438.3033707865,661267.4831460674,-894.1573033707865,-88.0561797752809,1819.606741573034,3511.865168539326,2756.988764044944,182560.6376811594,61480.0579710145,75561.33333333333,126376.8115942029,155422.9565217391,-6263.565217391304,-388.5652173913044,756.8550724637681,575.7826086956521,267.3768115942029,26630.22471910112,16280.08988764045,36193.44943820225,58828.60674157304,70555.94382022473,-458.4943820224719,72.08988764044943,292.4831460674157,189.8314606741573,82.55056179775281,41033.41176470588,31630.5,50309.86764705883,65115.35294117647,73139.5,-500.1911764705882,148.5735294117647,270.6029411764706,157.1617647058823,82.58333333333333,80174.59493670886,40891.06962025316,2623866.765822785,4553747.487341772,4425062.709876543,-6512.348101265823,983.2088607594936,27464.13924050633,996.7215189873418,-1729.962962962963,32047.04081632653,20521.34693877551,153649.8775510204,559240.1020408163,762137.3469387755,-781.265306122449,27.06122448979592,6611.081632653061,7077.34693877551,1501.326530612245,50447.1186440678,24667.52542372881,100411,136031.7627118644,132448.4915254237,-4027.050847457627,565.2203389830509,1268.338983050847,93.67796610169492,-123.3050847457627,33264.75510204081,18844.08163265306,45485.65306122449,77319.22448979592,83752.28571428571,-1154.591836734694,-15.85714285714286,954.7551020408164,295.4489795918367,33.63265306122449,5092042139.35443,3265329.139240506,10834121625.56962,65534001152,-829497088.2025317,-7934.430379746836,829505831.6962025,0,26745198241.62025,77788622.48101266,1110681459.291139,64722372643.64557,65534001152,-828388971.1392405,-446420.8607594937,34913926.98734177,0,0,4196693.244897959,9263596.469387755,116868767.8367347,117905038.0408163,119782687.0204082,2402.387755102041,2293251.632653061,57045.87755102041,-38785.14285714286,9084.734693877552,4292389.118644068,23574624.62711864,54341378.91525424,52953189.2881356,51975308.81355932,1352.322033898305,860725.5762711865,-14331.52542372881,-25793.15254237288,724,1
77889.59550561798,47990.57303370786,104390.7078651685,380298.9550561798,693310.1573033708,-938.3033707865169,-90.67415730337079,1917.460674157303,3695.011235955056,2883.404494382023,190265.5942028986,63534.46376811594,78121.78260869565,130935.1014492754,161224.0869565217,-6581.695652173913,-407.2463768115942,783.1159420289855,601.9565217391304,284.7101449275362,26925.08988764045,16452.59550561798,36619.25842696629,59625.60674157304,71623.0786516854,-469.1797752808989,70.87640449438203,299.6179775280899,192.4719101123596,86.06741573033707,41379.34782608696,32149.68115942029,51400.52173913043,66386.86956521739,74459.86956521739,-499.7246376811594,160.1449275362319,271.1449275362319,156.0434782608696,83.59420289855072,85142.15094339622,45032.23270440252,2903264.044025157,4936251.993710692,4800398.358490566,-7041.182389937107,1206.213836477987,29036.98113207547,1919.704402515723,-768.7358490566038,32307.87755102041,20636.81632653061,155017.1632653061,566841.8367346938,776588.4285714285,-791.4489795918367,27.69387755102041,6697.714285714285,7220.122448979592,1515.591836734694,51137.5593220339,24784.91525423729,101073.3898305085,137492.1186440678,134386.8644067797,-4097.932203389831,567.7966101694915,1283.64406779661,104.7118644067797,-120.6101694915254,33615.26530612245,18936.81632653061,45723.42857142857,77834.61224489796,84511.40816326531,-1175.877551020408,-16.18367346938776,961.469387755102,298.9591836734694,39.04081632653061,4347485071.50633,3367257.29113924,10860107204.83544,65534001152,-829495097.4936709,-7714.772151898735,829504648.8607595,0,26744129898.63291,80828215.08860759,2738251197.974684,65534001152,65534001152,-828265125.3670886,-360952.3037974684,828521073.3164557,0,0,4262665.183673469,9308011.224489795,116853973.0612245,117962748.0816327,119164916.4081633,3788.204081632653,2271074.040816327,43484.4081632653,-21858.9387755102,17774.85714285714,4369677.813559322,23907134.16949153,55046008.54237288,53671878.37288135,52688422.77966101,1901.186440677966,877624.5762711865,-31944.06779661017,-34284.13559322034,-25581.42372881356,1
80435.49438202247,49315.7191011236,107632.7640449438,394312.3033707865,719953.7752808989,-979.2134831460675,-97.37078651685393,1978.415730337079,3872.820224719101,3000.202247191011,196784.2463768116,65354.30434782609,80466.88405797101,135141.4492753623,166226.4202898551,-6852.565217391304,-421.3913043478261,814.7246376811594,622.6521739130435,290.9855072463768,27234.58426966292,16611.1797752809,37074.06741573034,60446.15730337079,72590.86516853933,-478.9438202247191,73.04494382022472,299.6629213483146,194.4269662921348,91.53932584269663,41893.02898550725,32520.26086956522,52096.69565217391,67293.60869565218,75554.68115942029,-511.8695652173913,161.9130434782609,280.3188405797101,158.8115942028986,88.08695652173913,89607.81132075471,46657.1320754717,3066418.056603773,5250537.232704403,5063023.628930817,-7501.779874213837,1254.792452830189,31575.84905660377,351.9182389937107,-1723.081761006289,32536.22448979592,20742,156204.6734693878,574029.8163265307,788205.1224489796,-800.9591836734694,28.24489795918367,6756.755102040816,7377.591836734694,1613.591836734694,51681.96610169492,24885.57627118644,101731.7627118644,138807.5593220339,136004.5593220339,-4158.474576271186,570.9152542372881,1300.220338983051,109.2881355932203,-118.3728813559322,33878.91836734694,19010.67346938776,45936.42857142857,78279.30612244898,85171.97959183673,-1191.65306122449,-16.24489795918367,967.3061224489796,303.0612244897959,42.77551020408163,5077944256.721519,3424719.70886076,10874101167.75949,65534001152,-829494467.5189873,-8975.949367088608,829504238.4936709,0,29188638723.34177,83510193.72151899,4380200168.405064,65534001152,65534001152,-827986921.113924,-275636.253164557,828549512,0,0,4321676.918367347,9404141.24489796,117015057.4693878,118282241.4693878,119750320.6530612,3193.34693877551,2281267.816326531,8664.979591836734,26373.71428571429,-4517.387755102041,4438472.406779661,24056137.37288136,55208983.93220339,53940453.89830509,53139204.6779661,1130.406779661017,871697.4915254237,-50935.79661016949,-33364.67796610169,-24275.38983050847,1
